Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Tennessee,US,2/9/2021 5:30,35.7478,-86.6923,739076,10566,707098,21779,47,10827.70771,6602798,,1.428913385,84000047,USA,96685.1628,,2/8/2021,,
Texas,US,2/9/2021 5:30,31.0545,-97.5635,2541272,39522,2104894,394161,48,8754.819348,18220770,,1.55530528,84000048,USA,62839.16671,,2/8/2021,,
Utah,US,2/9/2021 5:30,40.15,-111.8624,355122,1738,322825,30559,49,11076.93862,2683416,,0.489409273,84000049,USA,83700.90937,,2/8/2021,,
Vermont,US,2/9/2021 5:30,44.0459,-72.7107,13046,183,9675,3188,50,2090.741984,934293,,1.402728806,84000050,USA,149729.0818,,2/8/2021,,
Virgin Islands,US,2/9/2021 5:30,18.3358,-64.8963,2466,24,2371,71,78,2298.914867,43056,,0.97323601,850,VIR,40138.71798,,2/8/2021,,
Virginia,US,2/9/2021 5:30,37.7693,-78.17,530825,6820,41636,482369,51,6219.012576,5449974,,1.28479254,84000051,USA,63850.5286,,2/8/2021,,
Washington,US,2/9/2021 5:30,47.4009,-121.4905,323214,4451,,,53,4244.498248,4716859,,1.37710619,84000053,USA,61942.55126,,2/8/2021,,
West Virginia,US,2/9/2021 5:30,38.4912,-80.9545,125106,2131,107418,15557,54,6980.788964,2024166,,1.703355554,84000054,USA,112946.4268,,2/8/2021,,
Wisconsin,US,2/9/2021 5:30,44.2685,-89.6165,601391,6614,530216,64561,55,10328.85903,6335252,,1.099783668,84000055,USA,1.08808E-05,,2/8/2021,,
Wyoming,US,2/9/2021 5:30,42.756,-107.3025,52784,624,51291,869,56,9120.203746,704836,,1.182176417,84000056,USA,121784.0241,,2/8/2021,,
Alabama,US,2/10/2021 5:30,32.3182,-86.9023,474666,8579,252880,213207,1,9680.768725,,,1.807376134,84000001,USA,,,2/9/2021,,
Alaska,US,2/10/2021 5:30,61.3707,-152.4044,55891,280,,,2,7640.131503,1561249,,0.500975112,84000002,USA,213418.0399,,2/9/2021,,
American Samoa,US,2/10/2021 5:30,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.084722,,2/9/2021,,
Arizona,US,2/10/2021 5:30,33.7298,-111.4312,787268,14286,108965,664017,4,10816.02706,7037126,,1.814629834,84000004,USA,49043.89056,,2/9/2021,,
Arkansas,US,2/10/2021 5:30,34.9697,-92.3731,308848,5148,288774,14926,5,10234.19679,2542434,,1.666839351,84000005,USA,84247.81729,,2/9/2021,,
California,US,2/10/2021 8:30,36.1162,-119.6816,3497031,44555,,,6,8854.591654,44583304,,1.268004822,84000006,USA,112834.2083,,2/9/2021,,
Colorado,US,2/10/2021 5:30,39.0598,-105.3111,424949,5972,21611,379853,8,7071.169784,5684631,,1.411065544,84000008,USA,98713.17247,,2/9/2021,,
Connecticut,US,2/10/2021 5:30,41.5978,-72.7554,264608,7298,9800,247510,9,7421.786801,6104552,,2.758042085,84000009,USA,171221.896,,2/9/2021,,
Delaware,US,2/10/2021 5:30,39.3185,-75.5071,81210,1343,,,10,8339.803073,1321626,,1.653737224,84000010,USA,1.35723E-05,,2/9/2021,,
Diamond Princess,US,2/10/2021 5:30,,,49,0,,,88888,,,,0,84088888,USA,,,2/9/2021,,
District of Columbia,US,2/10/2021 5:30,38.8974,-77.0268,38281,961,27121,10199,11,5424.166382,1143107,,2.510383741,84000011,USA,161970.7573,,2/9/2021,,
Florida,US,2/10/2021 5:30,27.7663,-81.6868,1790743,28048,,,12,8337.67077,21596320,,1.566277238,84000012,USA,100552.1206,,2/9/2021,,
Georgia,US,2/10/2021 5:30,33.0406,-83.6431,947416,15301,,,13,8923.219881,6711587,,1.615024445,84000013,USA,63212.95667,,2/9/2021,,
Grand Princess,US,2/10/2021 5:30,,,103,3,,,99999,,,,2.912621359,84099999,USA,,,2/9/2021,,
Guam,US,2/10/2021 5:30,13.4443,144.7937,7673,130,7451,92,66,4672.134641,110802,,1.694252574,316,GUM,67467.98677,,2/9/2021,,
Hawaii,US,2/10/2021 5:30,21.0943,-157.4983,27254,418,,,15,1924.891516,1008490,,1.533719821,84000015,USA,71227.48384,,2/9/2021,,
Idaho,US,2/10/2021 5:30,44.2405,-114.4788,166095,1780,86880,77435,16,9294.289799,615270,,1.071675848,84000016,USA,34429.07785,,2/9/2021,,
Illinois,US,2/10/2021 5:30,40.3495,-88.9861,1150170,21802,,,17,9076.596016,16739500,,1.895545876,84000017,USA,132100.193,,2/9/2021,,
Indiana,US,2/10/2021 5:30,39.8494,-86.2583,641874,11942,417785,212147,18,9534.360068,7328824,,1.860489753,84000018,USA,1.08862E-05,,2/9/2021,,
Iowa,US,2/10/2021 5:30,42.0115,-93.2105,326150,5145,296420,24585,19,10337.33008,1271013,,1.577495018,84000019,USA,40284.77974,,2/9/2021,,
Kansas,US,2/10/2021 5:30,38.5266,-96.7265,284976,4205,5954,275182,20,9794.378498,1203759,,1.473675357,84000020,USA,41319.23301,,2/9/2021,,
Kentucky,US,2/10/2021 5:30,37.6681,-84.6701,381121,4126,45148,331847,21,8530.637762,3698800,,1.082595816,84000021,USA,82790.30269,,2/9/2021,,
Louisiana,US,2/10/2021 5:30,31.1695,-91.8678,414354,9162,363457,41735,22,8913.150378,5224528,,2.211152782,84000022,USA,112384.5883,,2/9/2021,,
Maine,US,2/10/2021 5:30,44.6939,-69.3819,41636,639,12568,28429,23,3097.428084,1466567,,1.534729561,84000023,USA,109102.3589,,2/9/2021,,
Maryland,US,2/10/2021 5:30,39.0639,-76.8021,365529,7413,9526,348590,24,6046.118882,7274451,,2.028019665,84000024,USA,1.20325E-05,,2/9/2021,,
Massachusetts,US,2/10/2021 5:30,42.2302,-71.5301,546896,12734,425717,106055,25,7934.650155,14924326,,2.765425236,84000025,USA,2.1653E-05,,2/9/2021,,
Michigan,US,2/10/2021 5:30,43.3266,-84.5361,623731,15925,498495,109311,26,6245.518485,9779407,,2.553183985,84000026,USA,9.79228E-06,,2/9/2021,,
Minnesota,US,2/10/2021 5:30,45.6945,-93.9002,469254,6376,455280,7598,27,8320.649291,6442513,,1.358752403,84000027,USA,114236.4076,,2/9/2021,,
Mississippi,US,2/10/2021 5:30,32.7416,-89.6787,282969,6342,253140,23487,28,9507.890902,1643606,,2.241234906,84000028,USA,55225.93123,,2/9/2021,,
Missouri,US,2/10/2021 5:30,38.4561,-92.2884,546253,7485,,,29,8900.356957,4265085,,1.370244191,84000029,USA,69493.03519,,2/9/2021,,
Montana,US,2/10/2021 5:30,46.9219,-110.4544,96288,1315,91784,3189,30,9009.167479,997279,,1.365694583,84000030,USA,93310.21035,,2/9/2021,,
Nebraska,US,2/10/2021 5:30,41.1254,-98.2681,194170,1978,141108,51084,31,10037.69629,2190059,,1.018694958,84000031,USA,113215.9813,,2/9/2021,,
Nevada,US,2/10/2021 5:30,38.3135,-117.0554,285136,4559,,,32,9257.193467,2563980,,1.598886146,84000032,USA,83241.88775,,2/9/2021,,
New Hampshire,US,2/10/2021 5:30,43.4525,-71.5639,69126,1109,64639,3378,33,5083.874441,1326872,,1.604316755,84000033,USA,97584.85443,,2/9/2021,,
New Jersey,US,2/10/2021 5:30,40.2989,-74.521,728304,22103,70376,635825,34,8199.599423,9912257,,3.03485907,84000034,USA,111596.9935,,2/9/2021,,
New Mexico,US,2/10/2021 5:30,34.8405,-106.2485,178280,3430,113448,61402,35,8502.362377,2448551,,1.92393987,84000035,USA,116773.9954,,2/9/2021,,
New York,US,2/10/2021 5:30,42.1657,-74.9481,1497475,44951,133869,1318655,36,7697.690927,33849298,,3.00178634,84000036,USA,174000.5236,,2/9/2021,,
North Carolina,US,2/10/2021 5:30,35.6301,-79.8064,802065,10046,730454,61565,37,7647.392984,9356121,,1.252516941,84000037,USA,8.92072E-06,,2/9/2021,,
North Dakota,US,2/10/2021 5:30,47.5289,-99.784,97994,1457,96014,704,38,12882.81006,1364736,,1.484084543,84000038,USA,179084.6414,,2/9/2021,,
Northern Mariana Islands,US,2/10/2021 5:30,15.0979,145.6739,133,2,29,102,69,241.1867112,17562,,1.503759398,580,MNP,31847.52648,,2/9/2021,,
Ohio,US,2/10/2021 5:30,40.3888,-82.7649,925350,17940,834389,73016,39,7916.34942,11087080,,1.939266224,84000039,USA,9.48497E-06,,2/9/2021,,
Oklahoma,US,2/10/2021 5:30,35.5653,-96.9289,406920,3870,377678,25372,40,10283.62351,3309116,,0.951046889,84000040,USA,83627.50195,,2/9/2021,,
Oregon,US,2/10/2021 5:30,44.572,-122.0709,147932,2031,,,41,3507.378483,3314935,,1.372928102,84000041,USA,78595.10918,,2/9/2021,,
Pennsylvania,US,2/10/2021 5:30,40.5908,-77.2098,885656,22631,745376,117649,42,6918.11249,9600222,,2.555281057,84000042,USA,74990.08162,,2/9/2021,,
Puerto Rico,US,2/10/2021 5:30,18.2208,-66.5901,96402,1893,85365,9144,72,3018.510853,1614372,,1.963652206,630,PRI,50548.73761,,2/9/2021,,
Rhode Island,US,2/10/2021 5:30,41.6809,-71.5118,119434,2427,7385,109622,44,11274.15489,2673348,,2.032084666,84000044,USA,252354.7686,,2/9/2021,,
South Carolina,US,2/10/2021 5:30,33.8569,-80.945,470311,7693,209900,252718,45,9134.5334,4514722,,1.635726147,84000045,USA,87686.40091,,2/9/2021,,
South Dakota,US,2/10/2021 5:30,44.2998,-99.4388,109405,1809,105352,2244,46,12366.912,662596,,1.653489329,84000046,USA,7.48985E-06,,2/9/2021,,
Tennessee,US,2/10/2021 5:30,35.7478,-86.6923,741760,10631,710742,20760,47,10867.09754,6612517,,1.432492559,84000047,USA,96827.4787,,2/9/2021,,
Texas,US,2/10/2021 5:30,31.0545,-97.5635,2554610,39831,2125302,386765,48,8800.787946,18301672,,1.559603835,84000048,USA,63118.17875,,2/9/2021,,
Utah,US,2/10/2021 5:30,40.15,-111.8624,356040,1748,324102,30190,49,11105.57281,2688842,,0.490956072,84000049,USA,83870.15675,,2/9/2021,,
Vermont,US,2/10/2021 5:30,44.0459,-72.7107,13105,186,9866,3053,50,2100.197279,937330,,1.419305609,84000050,USA,150215.7891,,2/9/2021,,
Virgin Islands,US,2/10/2021 5:30,18.3358,-64.8963,2485,24,2390,71,78,2316.627512,43589,,0.965794769,850,VIR,40635.60428,,2/9/2021,,
Virginia,US,2/10/2021 5:30,37.7693,-78.17,534116,6898,42199,485019,51,6257.569106,5469777,,1.291479753,84000051,USA,64082.53558,,2/9/2021,,
Washington,US,2/10/2021 5:30,47.4009,-121.4905,324025,4558,,,53,4255.148431,4771837,,1.406681583,84000053,USA,62664.5312,,2/9/2021,,
West Virginia,US,2/10/2021 5:30,38.4912,-80.9545,125522,2150,108616,14756,54,7004.001346,2032281,,1.71284715,84000054,USA,113399.2357,,2/9/2021,,
Wisconsin,US,2/10/2021 5:30,44.2685,-89.6165,602256,6663,531343,64250,55,10343.71536,6351878,,1.106340161,84000055,USA,1.09093E-05,,2/9/2021,,
Wyoming,US,2/10/2021 5:30,42.756,-107.3025,52830,647,51386,797,56,9128.151787,704836,,1.224682945,84000056,USA,121784.0241,,2/9/2021,,
Alabama,US,2/11/2021 5:30,32.3182,-86.9023,476067,8888,264621,202558,1,9709.341989,,,1.866964104,84000001,USA,,,2/10/2021,,
Alaska,US,2/11/2021 5:30,61.3707,-152.4044,56096,280,,,2,7668.154386,1568003,,0.499144324,84000002,USA,214341.2914,,2/10/2021,,
American Samoa,US,2/11/2021 5:30,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.084722,,2/10/2021,,
Arizona,US,2/11/2021 5:30,33.7298,-111.4312,789245,14462,109543,665240,4,10843.18844,7061776,,1.832384114,84000004,USA,49159.96871,,2/10/2021,,
Arkansas,US,2/11/2021 5:30,34.9697,-92.3731,309940,5174,290548,14218,5,10270.38204,2552254,,1.669355359,84000005,USA,84573.21947,,2/10/2021,,
California,US,2/11/2021 8:30,36.1162,-119.6816,3506167,45114,,,6,8877.693366,44770601,,1.281154373,84000006,USA,113308.2312,,2/10/2021,,
Colorado,US,2/11/2021 5:30,39.0598,-105.3111,426126,5979,21689,380502,8,7084.210841,5684631,,1.414350882,84000008,USA,98713.17247,,2/10/2021,,
Connecticut,US,2/11/2021 5:30,41.5978,-72.7554,265496,7326,9800,248370,9,7446.693632,6133343,,2.759363606,84000009,USA,172029.4327,,2/10/2021,,
Delaware,US,2/11/2021 5:30,39.3185,-75.5071,81461,1346,,,10,8365.57934,1329804,,1.652324425,84000010,USA,1.36563E-05,,2/10/2021,,
Diamond Princess,US,2/11/2021 5:30,,,49,0,,,88888,,,,0,84088888,USA,,,2/10/2021,,
District of Columbia,US,2/11/2021 5:30,38.8974,-77.0268,38348,965,27238,10145,11,5433.659842,1146272,,2.516428497,84000011,USA,162419.217,,2/10/2021,,
Florida,US,2/11/2021 5:30,27.7663,-81.6868,1798280,28208,,,12,8372.762922,21701564,,1.568610005,84000012,USA,101042.1349,,2/10/2021,,
Georgia,US,2/11/2021 5:30,33.0406,-83.6431,950906,15421,,,13,8956.090381,6734381,,1.621716552,84000013,USA,63427.64153,,2/10/2021,,
Grand Princess,US,2/11/2021 5:30,,,103,3,,,99999,,,,2.912621359,84099999,USA,,,2/10/2021,,
Guam,US,2/11/2021 5:30,13.4443,144.7937,7673,130,7460,83,66,4672.134641,111337,,1.694252574,316,GUM,67793.75141,,2/10/2021,,
Hawaii,US,2/11/2021 5:30,21.0943,-157.4983,27330,423,,,15,1930.259232,1012812,,1.547749726,84000015,USA,71532.73742,,2/10/2021,,
Idaho,US,2/11/2021 5:30,44.2405,-114.4788,166553,1791,87505,77257,16,9319.918414,616857,,1.075333377,84000016,USA,34517.88267,,2/10/2021,,
Illinois,US,2/11/2021 5:30,40.3495,-88.9861,1152995,21869,,,17,9098.889576,16822385,,1.896712475,84000017,USA,132754.2821,,2/10/2021,,
Indiana,US,2/11/2021 5:30,39.8494,-86.2583,643305,12001,419043,212261,18,9555.616061,7367210,,1.865522575,84000018,USA,1.09432E-05,,2/10/2021,,
Iowa,US,2/11/2021 5:30,42.0115,-93.2105,327061,5174,297805,24082,19,10366.20424,1273327,,1.58196789,84000019,USA,40358.12201,,2/10/2021,,
Kansas,US,2/11/2021 5:30,38.5266,-96.7265,286848,4308,6018,276887,20,9858.635217,1211493,,1.499932106,84000020,USA,41584.70388,,2/10/2021,,
Kentucky,US,2/11/2021 5:30,37.6681,-84.6701,383032,4175,45297,333560,21,8573.411707,3713640,,1.08998726,84000021,USA,83122.46666,,2/10/2021,,
Louisiana,US,2/11/2021 5:30,31.1695,-91.8678,414687,9212,380673,24802,22,8920.313526,5235390,,2.221434479,84000022,USA,112618.2403,,2/10/2021,,
Maine,US,2/11/2021 5:30,44.6939,-69.3819,41889,641,12582,28666,23,3116.24952,1475798,,1.530234668,84000023,USA,109789.0809,,2/10/2021,,
Maryland,US,2/11/2021 5:30,39.0639,-76.8021,366666,7446,9526,349694,24,6064.925699,7304817,,2.030730965,84000024,USA,1.20827E-05,,2/10/2021,,
Massachusetts,US,2/11/2021 5:30,42.2302,-71.5301,548946,12804,425717,108022,25,7964.392616,15027785,,2.770217836,84000025,USA,2.18031E-05,,2/10/2021,,
Michigan,US,2/11/2021 5:30,43.3266,-84.5361,624970,15939,498495,110536,26,6257.924791,9813783,,2.550362417,84000026,USA,9.8267E-06,,2/10/2021,,
Minnesota,US,2/11/2021 5:30,45.6945,-93.9002,469905,6387,456244,7274,27,8332.192597,6459253,,1.359210904,84000027,USA,114533.2355,,2/10/2021,,
Mississippi,US,2/11/2021 5:30,32.7416,-89.6787,283753,6367,253140,24246,28,9534.233669,1644390,,2.243852928,84000028,USA,55252.274,,2/10/2021,,
Missouri,US,2/11/2021 5:30,38.4561,-92.2884,547692,7496,,,29,8923.803261,4276558,,1.368652454,84000029,USA,69679.97018,,2/10/2021,,
Montana,US,2/11/2021 5:30,46.9219,-110.4544,96595,1320,92248,3027,30,9037.891873,1001074,,1.366530359,84000030,USA,93665.28877,,2/10/2021,,
Nebraska,US,2/11/2021 5:30,41.1254,-98.2681,194632,1986,141239,51407,31,10061.57956,2205128,,1.020387192,84000031,USA,113994.9793,,2/10/2021,,
Nevada,US,2/11/2021 5:30,38.3135,-117.0554,285795,4582,,,32,9278.588487,2572945,,1.603247083,84000032,USA,83532.94444,,2/10/2021,,
New Hampshire,US,2/11/2021 5:30,43.4525,-71.5639,69519,1116,64989,3414,33,5112.777642,1335663,,1.605316532,84000033,USA,98231.38888,,2/10/2021,,
New Jersey,US,2/11/2021 5:30,40.2989,-74.521,732674,22250,70759,639665,34,8248.799001,9916627,,3.036821288,84000034,USA,111646.1931,,2/10/2021,,
New Mexico,US,2/11/2021 5:30,34.8405,-106.2485,178790,3461,114976,60353,35,8526.684818,2458248,,1.935790592,84000035,USA,117236.4556,,2/10/2021,,
New York,US,2/11/2021 5:30,42.1657,-74.9481,1504059,45123,134742,1324194,36,7731.53563,34026048,,3.000081779,84000036,USA,174909.0976,,2/10/2021,,
North Carolina,US,2/11/2021 5:30,35.6301,-79.8064,805898,10181,730454,65263,37,7683.939221,9391945,,1.263311238,84000037,USA,8.95487E-06,,2/10/2021,,
North Dakota,US,2/11/2021 5:30,47.5289,-99.784,98128,1459,96026,729,38,12887.92775,1367891,,1.485531594,84000038,USA,179498.6497,,2/10/2021,,
Northern Mariana Islands,US,2/11/2021 5:30,15.0979,145.6739,133,2,29,102,69,241.1867112,17562,,1.503759398,580,MNP,31847.52648,,2/10/2021,,
Ohio,US,2/11/2021 5:30,40.3888,-82.7649,928631,17986,841193,69447,39,7944.418304,11156502,,1.937368018,84000039,USA,9.54436E-06,,2/10/2021,,
Oklahoma,US,2/11/2021 5:30,35.5653,-96.9289,408592,3900,380167,24525,40,10325.87805,3327080,,0.954497396,84000040,USA,84081.48556,,2/10/2021,,
Oregon,US,2/11/2021 5:30,44.572,-122.0709,148475,2044,,,41,3520.252685,3328998,,1.376662738,84000041,USA,78928.53442,,2/10/2021,,
Pennsylvania,US,2/11/2021 5:30,40.5908,-77.2098,888742,22757,757050,108935,42,6942.218119,9634422,,2.560585637,84000042,USA,75257.22761,,2/10/2021,,
Puerto Rico,US,2/11/2021 5:30,18.2208,-66.5901,96494,1897,86332,8265,72,3021.39153,1620566,,1.965925343,630,PRI,50742.6823,,2/10/2021,,
Rhode Island,US,2/11/2021 5:30,41.6809,-71.5118,119893,2437,7416,110040,44,11317.4829,2691022,,2.032645776,84000044,USA,254023.1328,,2/10/2021,,
South Carolina,US,2/11/2021 5:30,33.8569,-80.945,473140,7742,211845,253553,45,9189.479159,4534832,,1.636302152,84000045,USA,88076.98388,,2/10/2021,,
South Dakota,US,2/11/2021 5:30,44.2998,-99.4388,109580,1815,105614,2151,46,12386.69363,664127,,1.656324147,84000046,USA,7.50715E-06,,2/10/2021,,
Tennessee,US,2/11/2021 5:30,35.7478,-86.6923,743894,10731,714067,19475,47,10898.43369,6640932,,1.441809659,84000047,USA,97243.56123,,2/10/2021,,
Texas,US,2/11/2021 5:30,31.0545,-97.5635,2567499,40180,2168762,355853,48,8845.266678,18414867,,1.565368808,84000048,USA,63508.56179,,2/10/2021,,
Utah,US,2/11/2021 5:30,40.15,-111.8624,357339,1765,326237,29337,49,11146.09112,2700294,,0.493928734,84000049,USA,84227.36667,,2/10/2021,,
Vermont,US,2/11/2021 5:30,44.0459,-72.7107,13122,187,9988,2947,50,2102.921686,942276,,1.425087639,84000050,USA,151008.4312,,2/10/2021,,
Virgin Islands,US,2/11/2021 5:30,18.3358,-64.8963,2485,24,2393,68,78,2316.627512,43926,,0.965794769,850,VIR,40949.77067,,2/10/2021,,
Virginia,US,2/11/2021 5:30,37.7693,-78.17,537319,6932,42338,488049,51,6295.094651,5486136,,1.290108855,84000051,USA,64274.19352,,2/10/2021,,
Washington,US,2/11/2021 5:30,47.4009,-121.4905,324706,4603,,,53,4264.091432,4793925,,1.417590066,84000053,USA,62954.59437,,2/10/2021,,
West Virginia,US,2/11/2021 5:30,38.4912,-80.9545,125951,2175,109700,14076,54,7027.939114,2041441,,1.726862034,84000054,USA,113910.3545,,2/10/2021,,
Wisconsin,US,2/11/2021 5:30,44.2685,-89.6165,603255,6705,532793,63757,55,10360.87313,6384569,,1.111470274,84000055,USA,1.09655E-05,,2/10/2021,,
Wyoming,US,2/11/2021 5:30,42.756,-107.3025,52874,647,51419,808,56,9135.75426,597849,,1.223663805,84000056,USA,103298.4368,,2/10/2021,,
Alabama,US,2/12/2021 5:30,32.3182,-86.9023,477570,9021,264621,203928,1,9739.995534,,,1.888937747,84000001,USA,,,2/11/2021,,
Alaska,US,2/12/2021 5:30,61.3707,-152.4044,56254,280,,,2,7689.75251,1577356,,0.497742383,84000002,USA,215619.8183,,2/11/2021,,
American Samoa,US,2/12/2021 5:30,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.084722,,2/11/2021,,
Arizona,US,2/12/2021 5:30,33.7298,-111.4312,791106,14662,110104,666340,4,10868.75613,7105696,,1.853354671,84000004,USA,49368.49448,,2/11/2021,,
Arkansas,US,2/12/2021 5:30,34.9697,-92.3731,311043,5199,292298,13546,5,10306.9318,2563275,,1.671473076,84000005,USA,84938.4188,,2/11/2021,,
California,US,2/12/2021 8:30,36.1162,-119.6816,3517138,45649,,,6,8905.477173,44923981,,1.292219514,84000006,USA,113696.4149,,2/11/2021,,
Colorado,US,2/12/2021 5:30,39.0598,-105.3111,427250,5983,21766,382136,8,7114.113236,5756150,,1.411091014,84000008,USA,99955.09431,,2/11/2021,,
Connecticut,US,2/12/2021 5:30,41.5978,-72.7554,266499,7354,9800,249345,9,7474.82601,6176700,,2.759485026,84000009,USA,173245.5199,,2/11/2021,,
Delaware,US,2/12/2021 5:30,39.3185,-75.5071,81875,1350,,,10,8408.094775,1339316,,1.648854962,84000010,USA,1.3754E-05,,2/11/2021,,
Diamond Princess,US,2/12/2021 5:30,,,49,0,,,88888,,,,0,84088888,USA,,,2/11/2021,,
District of Columbia,US,2/12/2021 5:30,38.8974,-77.0268,38533,973,27398,10162,11,5459.873128,1151484,,2.525108349,84000011,USA,163157.7232,,2/11/2021,,
Florida,US,2/12/2021 5:30,27.7663,-81.6868,1806805,28382,,,12,8412.455186,21796233,,1.570839133,84000012,USA,101482.9123,,2/11/2021,,
Georgia,US,2/12/2021 5:30,33.0406,-83.6431,955085,15513,,,13,8995.450214,6765890,,1.624253339,84000013,USA,63724.40846,,2/11/2021,,
Grand Princess,US,2/12/2021 5:30,,,103,3,,,99999,,,,2.912621359,84099999,USA,,,2/11/2021,,
Guam,US,2/12/2021 5:30,13.4443,144.7937,7686,130,7467,89,66,4680.050417,111858,,1.691386937,316,GUM,68110.99136,,2/11/2021,,
Hawaii,US,2/12/2021 5:30,21.0943,-157.4983,27454,424,,,15,1939.017086,1017996,,1.544401544,84000015,USA,71898.87221,,2/11/2021,,
Idaho,US,2/12/2021 5:30,44.2405,-114.4788,166876,1791,88126,76959,16,9337.992742,618223,,1.073251995,84000016,USA,34594.32086,,2/11/2021,,
Illinois,US,2/12/2021 5:30,40.3495,-88.9861,1155833,21985,,,17,9121.285725,16918910,,1.902091392,84000017,USA,133516.0116,,2/11/2021,,
Indiana,US,2/12/2021 5:30,39.8494,-86.2583,645006,12027,420225,212754,18,9580.882618,7425081,,1.864633817,84000018,USA,1.10292E-05,,2/11/2021,,
Iowa,US,2/12/2021 5:30,42.0115,-93.2105,327432,5196,299106,23130,19,10377.96309,1275682,,1.586894378,84000019,USA,40432.76377,,2/11/2021,,
Kansas,US,2/12/2021 5:30,38.5266,-96.7265,286912,4308,6018,276950,20,9860.797703,1211493,,1.499603169,84000020,USA,41584.70388,,2/11/2021,,
Kentucky,US,2/12/2021 5:30,37.6681,-84.6701,384903,4211,45451,335241,21,8615.290331,3725585,,1.094041875,84000021,USA,83389.8318,,2/11/2021,,
Louisiana,US,2/12/2021 5:30,31.1695,-91.8678,417415,9239,380673,27503,22,8978.995413,5277162,,2.213384761,84000022,USA,113516.796,,2/11/2021,,
Maine,US,2/12/2021 5:30,44.6939,-69.3819,42064,641,12588,28835,23,3129.2683,1486577,,1.523868391,84000023,USA,110590.9633,,2/11/2021,,
Maryland,US,2/12/2021 5:30,39.0639,-76.8021,367865,7467,9554,350844,24,6084.758042,7344008,,2.029820722,84000024,USA,1.21475E-05,,2/11/2021,,
Massachusetts,US,2/12/2021 5:30,42.2302,-71.5301,551396,12840,453740,82387,25,7999.938484,15141511,,2.769153204,84000025,USA,2.19681E-05,,2/11/2021,,
Michigan,US,2/12/2021 5:30,43.3266,-84.5361,626477,16019,498495,111963,26,6273.014623,9862459,,2.556997304,84000026,USA,9.87544E-06,,2/11/2021,,
Minnesota,US,2/12/2021 5:30,45.6945,-93.9002,470803,6411,456849,7543,27,8348.115622,6497251,,1.361716047,84000027,USA,115207.0029,,2/11/2021,,
Mississippi,US,2/12/2021 5:30,32.7416,-89.6787,284664,6390,253140,25134,28,9564.843696,1645301,,2.244751707,84000028,USA,55282.88402,,2/11/2021,,
Missouri,US,2/12/2021 5:30,38.4561,-92.2884,549076,7721,,,29,8946.353424,4294645,,1.406180565,84000029,USA,69974.67017,,2/11/2021,,
Montana,US,2/12/2021 5:30,46.9219,-110.4544,96842,1320,92497,3025,30,9061.002378,1007629,,1.36304496,84000030,USA,94278.60603,,2/11/2021,,
Nebraska,US,2/12/2021 5:30,41.1254,-98.2681,195006,1990,141236,51780,31,10080.91364,2214571,,1.020481421,84000031,USA,114483.139,,2/11/2021,,
Nevada,US,2/12/2021 5:30,38.3135,-117.0554,286387,4637,,,32,9297.808293,2582839,,1.61913774,84000032,USA,83854.16193,,2/11/2021,,
New Hampshire,US,2/12/2021 5:30,43.4525,-71.5639,69929,1117,65349,3463,33,5142.931108,1347618,,1.597334439,84000033,USA,99110.61983,,2/11/2021,,
New Jersey,US,2/12/2021 5:30,40.2989,-74.521,736330,22329,71143,642858,34,8289.960021,9957129,,3.032471854,84000034,USA,112102.1843,,2/11/2021,,
New Mexico,US,2/12/2021 5:30,34.8405,-106.2485,179323,3479,116518,59326,35,8552.104153,2486602,,1.940074614,84000035,USA,118588.688,,2/11/2021,,
New York,US,2/12/2021 5:30,42.1657,-74.9481,1514070,45263,135657,1333150,36,7782.996645,34311547,,2.989491899,84000036,USA,176376.6901,,2/11/2021,,
North Carolina,US,2/12/2021 5:30,35.6301,-79.8064,810466,10294,730454,69718,37,7727.493411,9461648,,1.270133479,84000037,USA,9.02133E-06,,2/11/2021,,
North Dakota,US,2/12/2021 5:30,47.5289,-99.784,98241,1460,96127,766,38,12906.16774,1372588,,1.484448873,84000038,USA,180115.0038,,2/11/2021,,
Northern Mariana Islands,US,2/12/2021 5:30,15.0979,145.6739,134,2,29,103,69,243.0001451,17562,,1.492537313,580,MNP,31847.52648,,2/11/2021,,
